SKEWS FOR JACOBIAN
0.7941026670997544 #1, triangle 1
4.3035944085191975 #769, triangle 257
0.2629010255556277 #770, triangle 257
0.713401250802943 #771, triangle 257
4.196293584095559 #772, triangle 258
0.30499150999183794 #773, triangle 258
0.7381937273420707 #774, triangle 258
0.26987996530962544 #775, triangle 259
-0.8114020861430337 #776, triangle 259
-0.3413001298576284 #777, triangle 259
4.216490065272911 #778, triangle 260
0.2869243185290201 #779, triangle 260
0.7424227547273615 #780, triangle 260
-0.8488549787139896 #781, triangle 261
5.263079938018252 #782, triangle 261
-4.9983669049163755 #783, triangle 261
0.41050805878934926 #784, triangle 262
-0.7334392201167461 #785, triangle 262
-0.26263984691747716 #786, triangle 262
-0.8524648274128266 #787, triangle 263
5.049715494601592 #788, triangle 263
-5.021941948080726 #789, triangle 263
-0.9001389878905987 #790, triangle 264
5.657620585733647 #791, triangle 264
-4.531745396469565 #792, triangle 264
-0.8731374330030565 #793, triangle 265
4.753739398612237 #794, triangle 265
-5.470455948496417 #795, triangle 265
4.580592704855921 #796, triangle 266
0.33310610372433597 #797, triangle 266
0.7863074326563698 #798, triangle 266
4.821097656944285 #799, triangle 267
0.25699071545603425 #800, triangle 267
0.736343446534 #801, triangle 267
0.24748023030420357 #802, triangle 268
-1.0193681486791197 #803, triangle 268
-0.45553478870331854 #804, triangle 268
-1.0352070743242001 #805, triangle 269
3.262539233530347 #806, triangle 269
-11.075832834169967 #807, triangle 269
3.9094089004454506 #808, triangle 270
0.32429620290347777 #809, triangle 270
0.790460732931673 #810, triangle 270
0.3271597917405824 #811, triangle 271
-0.708051808031088 #812, triangle 271
-0.2778909806735773 #813, triangle 271
0.2458027265333519 #814, triangle 272
-0.736766129573356 #815, triangle 272
-0.3278651533978821 #816, triangle 272
0.3126489101915328 #817, triangle 273
-1.0222616907238475 #818, triangle 273
-0.41568531512597723 #819, triangle 273
-0.8432790760139575 #820, triangle 274
5.8930963187088246 #821, triangle 274
-4.552353741496457 #822, triangle 274
3.9975761733695956 #823, triangle 275
0.2784412186867668 #824, triangle 275
0.7344144276267777 #825, triangle 275
5.881799251188427 #826, triangle 276
0.25077336219641644 #827, triangle 276
0.7505401332038169 #828, triangle 276
5.632779266706327 #829, triangle 277
0.3395978785444315 #830, triangle 277
0.8532468458044273 #831, triangle 277
-0.7115453716785396 #832, triangle 278
4.203075063584969 #833, triangle 278
-4.575099870647577 #834, triangle 278
-0.7831516666090541 #835, triangle 279
5.749623107686387 #836, triangle 279
-3.7802941918130815 #837, triangle 279
4.640607584990522 #838, triangle 280
0.3461288200679122 #839, triangle 280
0.8229350703659746 #840, triangle 280
0.40335575985163685 #841, triangle 281
-0.79901364642587 #842, triangle 281
-0.28258181990713205 #843, triangle 281
6.817395505317178 #844, triangle 282
0.34750149148438475 #845, triangle 282
0.880503982044443 #846, triangle 282
0.3240465057168055 #847, triangle 283
-0.8197936907958349 #848, triangle 283
-0.34670563208133526 #849, triangle 283
-0.8055723543046198 #850, triangle 284
5.769542627523854 #851, triangle 284
-4.3516482242309875 #852, triangle 284
-0.8026313072304013 #853, triangle 285
4.457385398981315 #854, triangle 285
-4.892861489913247 #855, triangle 285
-0.7533587110323618 #856, triangle 286
8.6062848960978 #857, triangle 286
-3.364784806230932 #858, triangle 286
0.4375320147099886 #859, triangle 287
-0.7003132316310511 #860, triangle 287
-0.22159702727025332 #861, triangle 287
-0.8047133132522161 #862, triangle 288
9.045561627590052 #863, triangle 288
-3.459675200391843 #864, triangle 288
-0.6848791923469566 #865, triangle 289
5.949039370078792 #866, triangle 289
-4.003971055418232 #867, triangle 289
3.082257306158903 #868, triangle 290
0.3137685442276376 #869, triangle 290
0.751371762050156 #870, triangle 290
-0.9115626008980579 #871, triangle 291
4.568456192829082 #872, triangle 291
-6.055576972151554 #873, triangle 291
4.028943565339236 #874, triangle 292
0.30024524903568034 #875, triangle 292
0.7263701732891287 #876, triangle 292
0.3132108566440844 #877, triangle 293
-0.7697922045151131 #878, triangle 293
-0.30030313095173145 #879, triangle 293
3.506849315068598 #880, triangle 294
0.3266801822052938 #881, triangle 294
0.7706309154389243 #882, triangle 294
0.3438929960501332 #883, triangle 295
-0.8392579374663097 #884, triangle 295
-0.32367830267236997 #885, triangle 295
0.3682865929073309 #886, triangle 296
-0.9126388692644426 #887, triangle 296
-0.3438979856073945 #888, triangle 296
-0.6586537295575631 #889, triangle 297
5.740645288419785 #890, triangle 297
-3.736734038244011 #891, triangle 297
0.28811684593926234 #892, triangle 298
-0.9110098201400796 #893, triangle 298
-0.3542187438134343 #894, triangle 298
0.3058685754977128 #895, triangle 299
-0.9484440826249249 #896, triangle 299
-0.39196923525717514 #897, triangle 299
-0.7549230595818596 #898, triangle 300
5.888105612559363 #899, triangle 300
-3.906468801390196 #900, triangle 300
4.017991123417778 #901, triangle 301
0.2856377866045411 #902, triangle 301
0.7220636827137515 #903, triangle 301
-0.775084849245709 #904, triangle 302
4.180194872140946 #905, triangle 302
-5.295038251993878 #906, triangle 302
-0.6774322676904629 #907, triangle 303
5.136569556904829 #908, triangle 303
-3.9632180493448708 #909, triangle 303
4.916488357457514 #910, triangle 304
0.3466976435446403 #911, triangle 304
0.860118549594031 #912, triangle 304
0.39564397000575874 #913, triangle 305
-0.9088624196741151 #914, triangle 305
-0.3269091534638614 #915, triangle 305
6.316349267328957 #916, triangle 306
0.4360294376562531 #917, triangle 306
0.9522737748597556 #918, triangle 306
0.33536390108706704 #919, triangle 307
-0.8509122849931646 #920, triangle 307
-0.3573563364662673 #921, triangle 307
0.2412139424039189 #922, triangle 308
-0.8485910893044321 #923, triangle 308
-0.40630575534114005 #924, triangle 308
-0.7562713311523839 #925, triangle 309
4.594013788744426 #926, triangle 309
-5.016334779545232 #927, triangle 309
0.43214025782015014 #928, triangle 310
-0.7457197879588293 #929, triangle 310
-0.26948901357160204 #930, triangle 310
5.06779927638828 #931, triangle 311
0.2486703921946843 #932, triangle 311
0.7551375827237905 #933, triangle 311
-0.8581247523147298 #934, triangle 312
4.936507017152963 #935, triangle 312
-5.0742377896580235 #936, triangle 312
4.31351419967704 #937, triangle 313
0.3451382923744753 #938, triangle 313
0.8629470343713983 #939, triangle 313
0.3645229842352644 #940, triangle 314
-0.7519996647928857 #941, triangle 314
-0.26432621221461405 #942, triangle 314
0.32612225384584653 #943, triangle 315
-0.724214527825566 #944, triangle 315
-0.2811200928866079 #945, triangle 315
0.4516455691628681 #946, triangle 316
-0.983993645191462 #947, triangle 316
-0.34565658894459145 #948, triangle 316
4.327866329643724 #949, triangle 317
0.4412951259480042 #950, triangle 317
0.907048696052549 #951, triangle 317
0.2359558441448712 #952, triangle 318
-0.8636296338945691 #953, triangle 318
-0.39960065060672106 #954, triangle 318
0.23974443878343676 #955, triangle 319
-1.0485644853579463 #956, triangle 319
-0.4575528713537273 #957, triangle 319
-1.0636175603069464 #958, triangle 320
3.6475536584995445 #959, triangle 320
-10.691017339533358 #960, triangle 320
3.5426448459188085 #961, triangle 321
0.4372524968714299 #962, triangle 321
0.9030495501770972 #963, triangle 321
0.4803458030998264 #964, triangle 322
-0.7034813979403548 #965, triangle 322
-0.1949631083364161 #966, triangle 322
-0.8347947410786105 #967, triangle 323
4.749634615303571 #968, triangle 323
-4.957124513025846 #969, triangle 323
4.718403241889962 #970, triangle 324
0.5204838018444177 #971, triangle 324
1.0668515869640802 #972, triangle 324
-0.8198811270269106 #973, triangle 325
5.445510210964038 #974, triangle 325
-5.385428595300635 #975, triangle 325
-0.8314048393263629 #976, triangle 326
3.573657858224604 #977, triangle 326
-8.061030945884676 #978, triangle 326
0.34874757920122695 #979, triangle 327
-0.8407643877311098 #980, triangle 327
-0.33940975653580086 #981, triangle 327
-0.8936661272911484 #982, triangle 328
4.619026854990319 #983, triangle 328
-4.712342621978855 #984, triangle 328
0.28241254704545343 #985, triangle 329
-0.7908507979431741 #986, triangle 329
-0.3412902784930803 #987, triangle 329
-0.7784937918313324 #988, triangle 330
6.613784142750284 #989, triangle 330
-4.114668087186946 #990, triangle 330
0.31521443780137726 #991, triangle 331
-0.7755760192025432 #992, triangle 331
-0.32214363558398457 #993, triangle 331
6.502636573363988 #994, triangle 332
0.38433469804597187 #995, triangle 332
0.9199397839278373 #996, triangle 332
6.288728990442654 #997, triangle 333
0.3673124725071427 #998, triangle 333
0.8827212690479822 #999, triangle 333
-0.7510980624673202 #1000, triangle 334
5.234476929013821 #1001, triangle 334
-4.495085950606219 #1002, triangle 334
-0.7457080514347699 #1003, triangle 335
5.793693896790701 #1004, triangle 335
-4.165661938756107 #1005, triangle 335
0.3261758071519328 #1006, triangle 336
-0.733860686167222 #1007, triangle 336
-0.2883615889122629 #1008, triangle 336
-0.8592407926398878 #1009, triangle 337
6.082960162838196 #1010, triangle 337
-3.7741475621680016 #1011, triangle 337
0.26999858995599846 #1012, triangle 338
-0.7495253618283209 #1013, triangle 338
-0.29692522056071496 #1014, triangle 338
0.3190782130255161 #1015, triangle 339
-0.7863269032010612 #1016, triangle 339
-0.31668745087941746 #1017, triangle 339
-0.9965201587513691 #1018, triangle 340
4.510330447968745 #1019, triangle 340
-6.576920491215718 #1020, triangle 340
3.7576834630052036 #1021, triangle 341
0.2981559469655409 #1022, triangle 341
0.7295695961130501 #1023, triangle 341
-0.7913030910512528 #1024, triangle 342
6.99857763525373 #1025, triangle 342
-3.6439296510393744 #1026, triangle 342
4.434054004111493 #1027, triangle 343
0.3154011984994753 #1028, triangle 343
0.8167926409993963 #1029, triangle 343
-0.7080285978849302 #1030, triangle 344
5.517166570467403 #1031, triangle 344
-4.311311016668858 #1032, triangle 344
-0.7119341932034409 #1033, triangle 345
3.5333732325376714 #1034, triangle 345
-6.062171856011843 #1035, triangle 345
-0.9964116090000327 #1036, triangle 346
4.017590752609911 #1037, triangle 346
-7.448046586962879 #1038, triangle 346
-0.6787893679358556 #1039, triangle 347
6.958960533213537 #1040, triangle 347
-3.603169346259569 #1041, triangle 347
-0.7407075541741508 #1042, triangle 348
6.6505500236505695 #1043, triangle 348
-3.6083559514084675 #1044, triangle 348
5.160931767464819 #1045, triangle 349
0.32205094465376016 #1046, triangle 349
0.7965390864503578 #1047, triangle 349
3.870139739097306 #1048, triangle 350
0.4197084990015645 #1049, triangle 350
0.866227229358226 #1050, triangle 350
-0.7517443324213454 #1051, triangle 351
3.5732570722953083 #1052, triangle 351
-5.312020511588019 #1053, triangle 351
-1.0256470958632924 #1054, triangle 352
3.3460601766458455 #1055, triangle 352
-11.67750205487401 #1056, triangle 352
-0.7374817290041861 #1057, triangle 353
5.192197675961958 #1058, triangle 353
-4.161913642603636 #1059, triangle 353
5.936273520006344 #1060, triangle 354
0.4800682137148572 #1061, triangle 354
1.068662400506826 #1062, triangle 354
5.130490741509695 #1063, triangle 355
0.30519547832542027 #1064, triangle 355
0.8253171826867882 #1065, triangle 355
0.36883536493446684 #1066, triangle 356
-0.7539212625308618 #1067, triangle 356
-0.24272012620360459 #1068, triangle 356
0.5288504794161497 #1069, triangle 357
-0.4770793807532977 #1070, triangle 357
-0.06746981780738347 #1071, triangle 357
-0.6298029012070704 #1072, triangle 358
7.262579872204438 #1073, triangle 358
-3.131842486189419 #1074, triangle 358
-0.6814070677845878 #1075, triangle 359
3.1063562115493664 #1076, triangle 359
-7.645835649125789 #1077, triangle 359
0.24799294165237273 #1078, triangle 360
-0.8126580573059231 #1079, triangle 360
-0.330932513763572 #1080, triangle 360
0.3365411922711268 #1081, triangle 361
-0.9250015714860069 #1082, triangle 361
-0.38466525671499113 #1083, triangle 361
-0.8868186663999506 #1084, triangle 362
3.353691075301482 #1085, triangle 362
-9.72737249668589 #1086, triangle 362
0.5622774622861731 #1087, triangle 363
-0.5071951656124908 #1088, triangle 363
-0.04977008596785451 #1089, triangle 363
-0.7703894695387363 #1090, triangle 364
5.32749435963623 #1091, triangle 364
-4.272408817726331 #1092, triangle 364
0.3162900190736827 #1093, triangle 365
-0.7646243777489283 #1094, triangle 365
-0.3114130089616688 #1095, triangle 365
5.343975372445845 #1096, triangle 366
0.3359642725206592 #1097, triangle 366
0.7988725978397283 #1098, triangle 366
5.72731834401104 #1099, triangle 367
0.3846785441226445 #1100, triangle 367
0.8763360755918715 #1101, triangle 367
0.3078988871506117 #1102, triangle 368
-0.6283241282976293 #1103, triangle 368
-0.23730552837950866 #1104, triangle 368
-0.6836106749101821 #1105, triangle 369
5.674194435309482 #1106, triangle 369
-3.6442024834198206 #1107, triangle 369
-0.17384240673059576 #1108, triangle 370
-1.400756389224979 #1109, triangle 370
-0.8445594530337925 #1110, triangle 370
-0.7757343232702831 #1111, triangle 371
10.554672482994151 #1112, triangle 371
-3.306965327551997 #1113, triangle 371
0.37261905089225617 #1114, triangle 372
-0.681189449974691 #1115, triangle 372
-0.25807559517829765 #1116, triangle 372
4.465263302748575 #1117, triangle 373
0.309377107893323 #1118, triangle 373
0.7773585427352103 #1119, triangle 373
0.3549330760974619 #1120, triangle 374
-1.091354133069385 #1121, triangle 374
-0.43887809131437033 #1122, triangle 374
0.39050359687339875 #1123, triangle 375
-0.7348201345713087 #1124, triangle 375
-0.24850421088620614 #1125, triangle 375
0.2879264632792629 #1126, triangle 376
-0.7350301493178599 #1127, triangle 376
-0.30590125808977847 #1128, triangle 376
4.816072988861657 #1129, triangle 377
0.3045626377044064 #1130, triangle 377
0.7863218958099268 #1131, triangle 377
0.34197884572516746 #1132, triangle 378
-0.9428245479034875 #1133, triangle 378
-0.3675103340756857 #1134, triangle 378
-0.6536169218183925 #1135, triangle 379
6.140588447003924 #1136, triangle 379
-3.545759212837007 #1137, triangle 379
0.3283517228045996 #1138, triangle 380
-0.7822645783217168 #1139, triangle 380
-0.29921500467941253 #1140, triangle 380
0.2845376808146901 #1141, triangle 381
-0.824069630214523 #1142, triangle 381
-0.3503178464082181 #1143, triangle 381
3.216089100524522 #1144, triangle 382
0.28119762221031513 #1145, triangle 382
0.6921984545057444 #1146, triangle 382
-0.7067089036991584 #1147, triangle 383
5.530838125671029 #1148, triangle 383
-3.860932800005686 #1149, triangle 383
-19.050985023148865 #1150, triangle 384
0.3408764408662047 #1151, triangle 384
0.9474893247904328 #1152, triangle 384
-4.789843332586536 #1153, triangle 385
0.8859649575783284 #1154, triangle 385
2.1299314271611927 #1155, triangle 385
-4.963182282998 #1156, triangle 386
1.21079969573175 #1157, triangle 386
2.5934082149149345 #1158, triangle 386
0.9208541469498778 #1159, triangle 387
-0.16361988982959594 #1160, triangle 387
0.1605872477353012 #1161, triangle 387
1.2189433221009809 #1162, triangle 388
-0.2092369602663019 #1163, triangle 388
0.20746307508579176 #1164, triangle 388
1.2408061434185416 #1165, triangle 389
-0.07990729360266509 #1166, triangle 389
0.29773984662901365 #1167, triangle 389
1.8381743639700054 #1168, triangle 390
0.07352714234076517 #1169, triangle 390
0.5782614277047693 #1170, triangle 390
6.220632218597461 #1171, triangle 391
-0.08271308656175118 #1172, triangle 391
0.3584883298479395 #1173, triangle 391
8.682202882051572 #1174, triangle 392
0.5931797053725 #1175, triangle 392
1.1628511191876079 #1176, triangle 392
1.1613584049492551 #1177, triangle 393
-0.49021260790545257 #1178, triangle 393
0.04131646071172371 #1179, triangle 393
-0.570110097091734 #1180, triangle 394
3.5526494368305506 #1181, triangle 394
-5.567788419803844 #1182, triangle 394
-0.03707528416091452 #1183, triangle 395
-1.0245217906623858 #1184, triangle 395
-0.5964852726133244 #1185, triangle 395
-0.9964793386928702 #1186, triangle 396
6.885435965251074 #1187, triangle 396
-3.721347367620644 #1188, triangle 396
-1.003422516070405 #1189, triangle 397
2.9928969395256324 #1190, triangle 397
-5.670576513506103 #1191, triangle 397
0.053343039916280775 #1192, triangle 398
-1.0176586501132234 #1193, triangle 398
-0.5784885886914103 #1194, triangle 398
0.10698157294618929 #1195, triangle 399
-1.0758264584154924 #1196, triangle 399
-0.5619482169751038 #1197, triangle 399
4.495096025765502 #1198, triangle 400
0.4198351234897866 #1199, triangle 400
0.89177714595714 #1200, triangle 400
8.582263306944677 #1201, triangle 401
0.613704907389578 #1202, triangle 401
1.1376258325063888 #1203, triangle 401
9.400748498235997 #1204, triangle 402
0.7326979254879188 #1205, triangle 402
1.3306682969816555 #1206, triangle 402
0.30165430585068465 #1207, triangle 403
-0.8234266975349647 #1208, triangle 403
-0.3642292125756057 #1209, triangle 403
-4.15182250998612 #1210, triangle 404
1.0477291826135955 #1211, triangle 404
3.1074203767574065 #1212, triangle 404
-4.351565085450573 #1213, triangle 405
1.7300395330507419 #1214, triangle 405
4.313854448440438 #1215, triangle 405
2.2377282252194908 #1216, triangle 406
0.15134912610422213 #1217, triangle 406
0.6571655841226455 #1218, triangle 406
1.117598922622778 #1219, triangle 407
-0.17064641900791208 #1220, triangle 407
0.17483541122840782 #1221, triangle 407
-2.4693306414096607 #1222, triangle 408
1.5710643408612444 #1223, triangle 408
9.729213230070869 #1224, triangle 408
2.028303558801043 #1225, triangle 409
-0.26026415461884383 #1226, triangle 409
0.27857896657299874 #1227, triangle 409
1.6368168609466904 #1228, triangle 410
-0.18136875494542634 #1229, triangle 410
0.20057624388720305 #1230, triangle 410
-0.6492418642428186 #1231, triangle 411
5.057221923425126 #1232, triangle 411
-4.674001752068534 #1233, triangle 411
-0.918998889828408 #1234, triangle 412
7.6578507634689466 #1235, triangle 412
-5.196443586184729 #1236, triangle 412
-0.9414848158732488 #1237, triangle 413
4.710943585305385 #1238, triangle 413
-4.928589743013144 #1239, triangle 413
-0.7567661926342069 #1240, triangle 414
7.386958361032192 #1241, triangle 414
-4.477911584481847 #1242, triangle 414
7.187483125141031 #1243, triangle 415
0.37611344634856414 #1244, triangle 415
0.9986803093458277 #1245, triangle 415
0.5959552949652164 #1246, triangle 416
-0.6079576966689537 #1247, triangle 416
-0.1086052473510741 #1248, triangle 416
0.5604947612892408 #1249, triangle 417
-0.8605831133342601 #1250, triangle 417
-0.2622707260463101 #1251, triangle 417
0.3863879431699114 #1252, triangle 418
-0.8307327930062707 #1253, triangle 418
-0.29464332761720996 #1254, triangle 418
-0.941216242539704 #1255, triangle 419
3.825815294729549 #1256, triangle 419
-9.426209730011628 #1257, triangle 419
-0.9936556203343533 #1258, triangle 420
6.8198087611622356 #1259, triangle 420
-5.298569994676614 #1260, triangle 420
6.7421905307299035 #1261, triangle 421
0.24497980569187056 #1262, triangle 421
0.7933799506661552 #1263, triangle 421
-0.9910867514160862 #1264, triangle 422
3.5113612225358537 #1265, triangle 422
-8.357387637676394 #1266, triangle 422
0.44685864282510485 #1267, triangle 423
-0.9192014033876202 #1268, triangle 423
-0.3279786157079367 #1269, triangle 423
-1.1279945906485291 #1270, triangle 424
5.435621544168701 #1271, triangle 424
-6.581232106339469 #1272, triangle 424
-0.7705541174120257 #1273, triangle 425
3.92075257943333 #1274, triangle 425
-5.646510616564786 #1275, triangle 425
-0.848555907505436 #1276, triangle 426
6.624597829112136 #1277, triangle 426
-4.363246531913683 #1278, triangle 426
4.628526828812557 #1279, triangle 427
0.44019849779926473 #1280, triangle 427
0.9646934506578512 #1281, triangle 427
0.4765951037506628 #1282, triangle 428
-0.7196441444134756 #1283, triangle 428
-0.19983174470205237 #1284, triangle 428
-0.8655161412534119 #1285, triangle 429
3.1595070432777055 #1286, triangle 429
-10.918906823706607 #1287, triangle 429
0.07947393828267217 #1288, triangle 430
-1.0509179355266958 #1289, triangle 430
-0.5602299294515948 #1290, triangle 430
-1.0828359280454616 #1291, triangle 431
5.10199967239153 #1292, triangle 431
-6.187966859356271 #1293, triangle 431
-1.0699850089009675 #1294, triangle 432
2.8920481468293118 #1295, triangle 432
-10.148945356419782 #1296, triangle 432
0.2710151955297087 #1297, triangle 433
-0.9532499595471188 #1298, triangle 433
-0.4048241396461525 #1299, triangle 433
0.3654369585298972 #1300, triangle 434
-1.033130468226528 #1301, triangle 434
-0.4275948545521937 #1302, triangle 434
5.146118454487785 #1303, triangle 435
0.32063186362542767 #1304, triangle 435
0.8120546153287175 #1305, triangle 435
4.842574912171925 #1306, triangle 436
0.3639806204721237 #1307, triangle 436
0.8860697020798225 #1308, triangle 436
0.34899017719370856 #1309, triangle 437
-0.7477028767711469 #1310, triangle 437
-0.283252501449563 #1311, triangle 437
0.5082096058906359 #1312, triangle 438
-0.8553452326646686 #1313, triangle 438
-0.25372416247348417 #1314, triangle 438
5.483718555095977 #1315, triangle 439
0.2968605399386869 #1316, triangle 439
0.808234051628769 #1317, triangle 439
3.84766582261274 #1318, triangle 440
0.25060950025747025 #1319, triangle 440
0.6931270153323806 #1320, triangle 440
-0.9775892967829518 #1321, triangle 441
5.892529093343888 #1322, triangle 441
-6.064199377312473 #1323, triangle 441
5.930320875694471 #1324, triangle 442
0.41333515061179027 #1325, triangle 442
1.0133275922166787 #1326, triangle 442
-0.8998994660329207 #1327, triangle 443
5.977410222601445 #1328, triangle 443
-5.2428846326923795 #1329, triangle 443
-0.7439642174458915 #1330, triangle 444
10.060157382480908 #1331, triangle 444
-3.4974601474038436 #1332, triangle 444
-0.8199540065802203 #1333, triangle 445
8.927464512587223 #1334, triangle 445
-3.4587350937474284 #1335, triangle 445
-1.0094540166961508 #1336, triangle 446
4.689063273665747 #1337, triangle 446
-7.879075450436274 #1338, triangle 446
5.769872914755673 #1339, triangle 447
0.4591317378311747 #1340, triangle 447
1.0000427238538232 #1341, triangle 447
3.4103129617786028 #1342, triangle 448
0.26167816926989035 #1343, triangle 448
0.6771887988140632 #1344, triangle 448
-0.8435554060092638 #1345, triangle 449
3.9774806695408333 #1346, triangle 449
-5.894036514064013 #1347, triangle 449
-1.0384349226331109 #1348, triangle 450
6.254350827718347 #1349, triangle 450
-6.12974955174911 #1350, triangle 450
5.661783454584261 #1351, triangle 451
0.44360025556845145 #1352, triangle 451
0.9596570278664828 #1353, triangle 451
6.094318831540071 #1354, triangle 452
0.3782110398856335 #1355, triangle 452
0.9393337619353793 #1356, triangle 452
0.3782355691503458 #1357, triangle 453
-0.896952099627404 #1358, triangle 453
-0.3652891339135003 #1359, triangle 453
-0.927522158655758 #1360, triangle 454
3.8330523052816243 #1361, triangle 454
-6.445625556237306 #1362, triangle 454
9.037253022122425 #1363, triangle 455
0.3157659561077779 #1364, triangle 455
0.9229927874903546 #1365, triangle 455
9.605521706016988 #1366, triangle 456
0.36152390164956016 #1367, triangle 456
0.992629439776761 #1368, triangle 456
-0.9334233340313078 #1369, triangle 457
4.6212538340395755 #1370, triangle 457
-5.415083709664521 #1371, triangle 457
0.356039633354362 #1372, triangle 458
-0.9228361525113109 #1373, triangle 458
-0.35177160311837025 #1374, triangle 458
-0.7285261476321426 #1375, triangle 459
6.6651864672635535 #1376, triangle 459
-4.290655975134197 #1377, triangle 459
-0.7653894743724764 #1378, triangle 460
4.190683795808207 #1379, triangle 460
-6.691170224856803 #1380, triangle 460
0.3613247277956571 #1381, triangle 461
-0.8467467149009621 #1382, triangle 461
-0.31433852816519786 #1383, triangle 461
0.46667651918748637 #1384, triangle 462
-0.8644980733770737 #1385, triangle 462
-0.294796557294415 #1386, triangle 462
0.3251400488022853 #1387, triangle 463
-0.929315605273086 #1388, triangle 463
-0.36882182749755743 #1389, triangle 463
4.066178467709847 #1390, triangle 464
0.31720087720384954 #1391, triangle 464
0.7842923478266125 #1392, triangle 464
-1.0152838096306274 #1393, triangle 465
3.8386899265924206 #1394, triangle 465
-8.139020632774146 #1395, triangle 465
0.24788275237549998 #1396, triangle 466
-1.019474850817911 #1397, triangle 466
-0.44223405944181604 #1398, triangle 466
-0.9276618930210844 #1399, triangle 467
3.4472774492944747 #1400, triangle 467
-8.081470046983856 #1401, triangle 467
-0.9046382312789281 #1402, triangle 468
4.692386403476609 #1403, triangle 468
-5.2866034844077845 #1404, triangle 468
-0.840613507071624 #1405, triangle 469
4.748580436500518 #1406, triangle 469
-5.21610557284248 #1407, triangle 469
4.611633800133348 #1408, triangle 470
0.36750188909789816 #1409, triangle 470
0.8443415499113357 #1410, triangle 470
0.24980334921963057 #1411, triangle 471
-0.8517258908411584 #1412, triangle 471
-0.38194422765953284 #1413, triangle 471
3.489003892479863 #1414, triangle 472
0.3184332081871933 #1415, triangle 472
0.7769342566640925 #1416, triangle 472
-0.9519597382031746 #1417, triangle 473
4.382982543219526 #1418, triangle 473
-7.122108035088363 #1419, triangle 473
0.3608134828065783 #1420, triangle 474
-0.8599456592302401 #1421, triangle 474
-0.315793219461703 #1422, triangle 474
0.295721845955998 #1423, triangle 475
-0.9403466422163597 #1424, triangle 475
-0.38842694004557454 #1425, triangle 475
-0.696833578638174 #1426, triangle 476
7.740330487246513 #1427, triangle 476
-3.647422245373004 #1428, triangle 476
0.31157601324149725 #1429, triangle 477
-0.7868004193593311 #1430, triangle 477
-0.31965992345724 #1431, triangle 477
-0.900787790743009 #1432, triangle 478
4.008417570176966 #1433, triangle 478
-8.249528229357315 #1434, triangle 478
0.6893820332702885 #1435, triangle 479
-0.21135272398820693 #1436, triangle 479
0.17046549264384953 #1437, triangle 479
0.6283477047458541 #1438, triangle 480
-0.8464578913994774 #1439, triangle 480
-0.16110881675596816 #1440, triangle 480
4.089551523746108 #1441, triangle 481
-0.1873201098630018 #1442, triangle 481
0.2362742970517988 #1443, triangle 481
1.039852361713802 #1444, triangle 482
-0.19232143451781478 #1445, triangle 482
0.1864765006379011 #1446, triangle 482
-1.0346638283740286 #1447, triangle 483
125.32478774764883 #1448, triangle 483
-4.5748491655131245 #1449, triangle 483
1.2613140836390142 #1450, triangle 484
-0.10863560386207748 #1451, triangle 484
0.30525564119332893 #1452, triangle 484
-1.227343754889665 #1453, triangle 485
20.611303107398502 #1454, triangle 485
-4.155233092544156 #1455, triangle 485
3.8294930022461853 #1456, triangle 486
0.36098912370409336 #1457, triangle 486
0.9017111187929027 #1458, triangle 486
3.4848778623594594 #1459, triangle 487
0.3095727938852488 #1460, triangle 487
0.7852662328987732 #1461, triangle 487
-1.210103478646911 #1462, triangle 488
2.5224908664079355 #1463, triangle 488
37.17822241464525 #1464, triangle 488
-0.89434189239117 #1465, triangle 489
5.125756268361196 #1466, triangle 489
-5.278045010322104 #1467, triangle 489
0.31426355955129653 #1468, triangle 490
-1.1163459276025571 #1469, triangle 490
-0.317576027064629 #1470, triangle 490
0.2921203703985094 #1471, triangle 491
-0.9064589024027334 #1472, triangle 491
-0.32085772242942245 #1473, triangle 491
-0.8987371866861052 #1474, triangle 492
2.624172896598372 #1475, triangle 492
-24.78902386117167 #1476, triangle 492
2.4333106738834926 #1477, triangle 493
0.337028957058869 #1478, triangle 493
0.7324314560059652 #1479, triangle 493
2.508693871000452 #1480, triangle 494
0.32712708396389495 #1481, triangle 494
0.7431161112170697 #1482, triangle 494
-0.8122074910853164 #1483, triangle 495
3.000493044642941 #1484, triangle 495
-9.485150510097045 #1485, triangle 495
5.452444002282265 #1486, triangle 496
0.27681534435624033 #1487, triangle 496
0.7470018514555827 #1488, triangle 496
4.821408228138832 #1489, triangle 497
0.3964577341170061 #1490, triangle 497
0.874056129561432 #1491, triangle 497
-1.6919859439138054 #1492, triangle 498
4.036607327458357 #1493, triangle 498
-27.34724205305509 #1494, triangle 498
-0.10391729601009403 #1495, triangle 499
-2.299041805573798 #1496, triangle 499
-1.01579273467688 #1497, triangle 499
-3.142767638743489 #1498, triangle 500
1.641025311576506 #1499, triangle 500
4.440135009427149 #1500, triangle 500
-3.397587815728313 #1501, triangle 501
1.2098037097522363 #1502, triangle 501
2.8885727671949923 #1503, triangle 501
-0.21330644287308304 #1504, triangle 502
-6.670209610192432 #1505, triangle 502
-1.8593063650196704 #1506, triangle 502
1.5547670472076482 #1507, triangle 503
-0.22227554757243226 #1508, triangle 503
0.23168987856856618 #1509, triangle 503
1.6691010857905209 #1510, triangle 504
